Data_Uploaded,Date_Uploaded,Monitored_By,Date_Monitored,Location,Replicate,Site,Species,Treatment,Prop_ID,Time_Period,Survivorship,Condition,Pests,Leaf_Color,RHMA_Height_1,RHMA_Height_2,RHMA_Epi_Length,LARA_Height_1,LARA_Height_2,Number_Branches,Leaves_Main,Leaves_Branches,Total_Leaves,Nodes_Main,Nodes_Branches,Total_Nodes,Notes,...29
SH,03/02/2025,"AD, DD",2/24/2025,9,4,PR,RHMA,C,RC-56,4,A,"H, P",NA,G,28.1,16.5,18.7,NA,NA,0,6,0,6,4,0,4,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,CP,RHMA,C,RC-38,4,A,H,NA,G,29,18.1,10.4,NA,NA,0,6,0,6,4,0,4,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,OC,RHMA,C,RC-17,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,PR,RHMA,C,RC-57,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,OC,RHMA,C,RC-20,4,A,H,NA,G,36.6,25.3,13.1,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,CP,RHMA,C,RC-39,4,A,H,NA,G,38.4,25.2,16.9,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,VB,LARA,C,LC-17,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,PR,LARA,C,LC-57,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,PR,LARA,C,LC-60,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,MB,LARA,C,LC-37,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,PR,LARA,C,LC-58,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,VB,LARA,C,LC-20,4,A,"W, P",B,GY,NA,NA,NA,11.1,0.1,2,4,4,8,4,2,6,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,MB,LARA,C,LC-39,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,VB,LARA,C,LC-16,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,MB,LARA,C,LC-35,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,PR,LARA,C,LC-56,4,DY,"W, P",B,GY,NA,NA,NA,8.5,-3.6,0,1,0,1,2,0,2,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,VB,LARA,C,LC-19,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,MB,LARA,C,LC-38,4,D,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,MB,LARA,C,LC-40,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,PR,LARA,C,LC-59,4,DY,"W, P",B,GY,NA,NA,NA,8.7,-4.8,0,1,0,1,2,0,2,NA,NA
SH,03/02/2025,"AD, DD",2/24/2025,9,4,VB,LARA,C,LC-18,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,CP,RHMA,D,RD-26,4,A,H,NA,G,23.2,14.7,10.5,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,OC,RHMA,D,RD-9,4,A,H,NA,G,22.1,15.4,14.8,NA,NA,0,5,0,5,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,CP,RHMA,D,RD-30,4,A,H,NA,G,21.2,14.9,13.3,NA,NA,0,6,0,6,4,0,4,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,CP,RHMA,D,RD-27,4,A,H,NA,G,22.8,15,13.9,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,RHMA,D,RD-48,4,A,H,NA,G,25.5,15.6,12.4,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,OC,RHMA,D,RD-7,4,A,"H, P",B,G,22.7,16.7,10.4,NA,NA,0,6,0,6,4,0,4,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,CP,RHMA,D,RD-29,4,A,H,NA,G,21,13.6,11.2,NA,NA,0,4,0,4,3,0,3,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,CP,RHMA,D,RD-28,4,A,H,NA,G,22.4,17.2,14.1,NA,NA,0,6,0,6,4,0,4,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,RHMA,D,RD-47,4,A,"H, P",B,G,30,19.6,10.8,NA,NA,0,8,0,8,5,0,5,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,OC,RHMA,D,RD-6,4,A,H,NA,G,25.1,17.6,13.9,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,RHMA,D,RD-50,4,A,H,NA,G,28.7,24.2,16.5,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,OC,RHMA,D,RD-8,4,A,H,NA,G,32.3,23.7,14.4,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,OC,RHMA,D,RD-10,4,A,H,NA,G,28.7,21.1,11.3,NA,NA,0,4,0,4,3,0,3,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,RHMA,D,RD-46,4,A,H,NA,G,21,15.3,13.3,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,RHMA,D,RD-49,4,A,"H, P",B,G,20.9,13.3,14.2,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,MB,LARA,D,LD-29,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,VB,LARA,D,LD-9,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,VB,LARA,D,LD-6,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,MB,LARA,D,LD-30,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,VB,LARA,D,LD-7,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,LARA,D,LD-46,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,MB,LARA,D,LD-26,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,LARA,D,LD-49,4,DY,D,NA,G,NA,NA,NA,6.9,-2.1,0,1,0,1,1,0,1,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,LARA,D,LD-48,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,VB,LARA,D,LD-8,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,MB,LARA,D,LD-27,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,VB,LARA,D,LD-10,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,LARA,D,LD-47,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,PR,LARA,D,LD-50,4,D,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, LU",2/24/2025,10,2,MB,LARA,D,LD-28,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,OC,RHMA,A,RA-14,4,A,H,NA,G,23.6,19.9,15.4,NA,NA,2,6,4,10,4,2,6,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,RHMA,A,RA-53,4,A,H,NA,G,21.8,16.9,16.9,NA,NA,1,2,6,8,2,3,5,MSD,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,CP,RHMA,A,RA-35,4,A,H,NA,G,26.1,21.2,29.6,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,CP,RHMA,A,RA-31,4,A,"H, P",B,G,20.6,16.1,22.7,NA,NA,2,8,4,12,5,2,7,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,RHMA,A,RA-51,4,A,H,NA,G,29.5,24.6,15.3,NA,NA,2,6,4,10,4,2,6,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,OC,RHMA,A,RA-15,4,A,H,NA,G,26.6,23.6,19.2,NA,NA,2,6,4,10,4,2,6,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,RHMA,A,RA-54,4,A,H,NA,G,27.2,23.3,22.9,NA,NA,2,8,4,12,5,2,7,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,RHMA,A,RA-55,4,A,H,NA,G,23.6,19.6,23.5,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,CP,RHMA,A,RA-33,4,A,H,NA,G,19.4,15.2,20.8,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,OC,RHMA,A,RA-12,4,A,H,NA,G,23.7,20.1,21.3,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,CP,RHMA,A,RA-34,4,A,H,NA,G,22.4,18.7,16.7,NA,NA,0,6,0,6,4,0,4,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,OC,RHMA,A,RA-11,4,A,H,NA,G,28.4,25.7,26.7,NA,NA,0,6,0,6,4,0,4,"BABY BRANCHES, LCP",ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,RHMA,A,RA-52,4,A,H,NA,G,29.2,23.9,21.4,NA,NA,2,8,4,12,5,2,7,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,CP,RHMA,A,RA-32,4,A,H,NA,G,16.6,12.8,14.4,NA,NA,0,4,0,4,3,0,3,LCP,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,OC,RHMA,A,RA-13,4,A,H,NA,G,35.3,31.5,24.5,NA,NA,2,6,4,10,4,2,6,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,LARA,A,LA-55,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,LARA,A,LA-53,4,DY,"H, P",B,G,NA,NA,NA,3.2,-1.1,1,3,0,3,3,1,4,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,VB,LARA,A,LA-11,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,LARA,A,LA-54,4,A,"H, P",B,G,NA,NA,NA,18.2,14.4,5,12,10,22,7,5,12,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,MB,LARA,A,LA-31,4,A,"H, P",B,G,NA,NA,NA,12,8,2,8,10,18,5,5,10,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,VB,LARA,A,LA-14,4,A,"H, P",B,G,NA,NA,NA,17.7,12.6,2,11,4,15,8,2,10,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,MB,LARA,A,LA-35,4,A,"H, P",B,G,NA,NA,NA,11.1,7.7,2,3,12,15,2,6,8,MSS,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,LARA,A,LA-51,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,MB,LARA,A,LA-33,4,A,"H, P",B,G,NA,NA,NA,11,8.5,2,2,12,14,2,6,8,MSS,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,PR,LARA,A,LA-52,4,DY,"H, P",B,G,NA,NA,NA,3.8,0.1,0,1,0,1,1,0,1,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,MB,LARA,A,LA-34,4,A,"H, P",B,G,NA,NA,NA,13.5,10.8,0,6,0,6,6,0,6,BABY BRANCHES,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,MB,LARA,A,LA-32,4,DY,"H, P",B,G,NA,NA,NA,9.8,6.4,1,3,2,5,3,2,5,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,VB,LARA,A,LA-15,4,A,"H, P",B,G,NA,NA,NA,13.5,8.1,2,9,6,15,5,3,8,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,VB,LARA,A,LA-13,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,11,3,VB,LARA,A,LA-12,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,CP,RHMA,E,RE-38,4,A,H,NA,G,23.8,9,6.7,NA,NA,0,4,0,4,3,0,3,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,RHMA,E,RE-58,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,CP,RHMA,E,RE-40,4,A,H,NA,G,22.1,6.5,6.1,NA,NA,0,4,0,4,3,0,3,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,CP,RHMA,E,RE-39,4,A,H,NA,G,30,15.7,10.2,NA,NA,0,4,0,4,3,0,3,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,RHMA,E,RE-57,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,OC,RHMA,E,RE-17,4,A,H,NA,G,27.9,15.2,11,NA,NA,0,4,0,4,3,0,3,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,RHMA,E,RE-59,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,CP,RHMA,E,RE-37,4,A,H,NA,G,30.3,16.7,13.8,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,OC,RHMA,E,RE-19,4,DY,UH,NA,G,33.1,19.8,8.6,NA,NA,0,4,0,4,3,0,3,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,OC,RHMA,E,RE-20,4,D,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,OC,RHMA,E,RE-18,4,A,H,NA,G,36.7,23,12.1,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,RHMA,E,RE-56,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,OC,RHMA,E,RE-16,4,D,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,CP,RHMA,E,RE-36,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,RHMA,E,RE-60,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,LARA,E,LE-58,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,MB,LARA,E,LE-36,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,MB,LARA,E,LE-40,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,MB,LARA,E,LE-39,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,VB,LARA,E,LE-16,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,VB,LARA,E,LE-18,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,VB,LARA,E,LE-20,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,MB,LARA,E,LE-38,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,LARA,E,LE-57,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,VB,LARA,E,LE-17,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,LARA,E,LE-59,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,VB,LARA,E,LE-19,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,LARA,E,LE-56,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,MB,LARA,E,LE-37,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/02/2025,"LU, AD",2/24/2025,12,4,PR,LARA,E,LE-60,4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,PR,RHMA,D,RD-52,4,A,H,NA,G,25.4,18.4,21,NA,NA,2,8,4,12,5,2,7,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,OC,RHMA,D,RD-13,4,A,H,NA,G,30.3,21.4,16,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,PR,RHMA,D,RD-55,4,A,H,NA,G,43.9,38.3,14.2,NA,NA,0,6,0,6,4,0,4,"BABY BRANCHES, LCP",ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,OC,RHMA,D,RD-14,4,A,"H, P",B,G,23.1,13.4,12.2,NA,NA,0,4,0,4,3,0,3,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,OC,RHMA,D,RD-15,4,A,H,NA,G,28.7,21.9,12.7,NA,NA,0,6,0,6,4,0,4,NA,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,OC,RHMA,D,RD-12,4,A,H,NA,G,22.5,17.2,19.1,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,CP,RHMA,D,RD-33,4,A,H,NA,G,21.8,17.3,16.8,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,OC,RHMA,D,RD-11,4,A,H,NA,G,24.7,16.8,18.1,NA,NA,0,6,0,6,4,0,4,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,PR,RHMA,D,RD-51,4,A,H,NA,G,24.2,18.7,18.5,NA,NA,0,8,0,8,5,0,5,BABY BRANCHES,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
SH,03/01/2025,"AD, DD",2/24/2025,13,3,CP,RHMA,D,RD-34,4,A,H,NA,G,21.2,12.4,9.1,NA,NA,2,0,8,8,2,4,6,MSD,ADDED EXTRA NODE ON MAIN TO MATCH MY METHOD OF MEASURING NODES FOR RHMA
